label,size,avg_dynm_init_ns,avg_dynm_exec_ns,avg_symb_init_ns,avg_symb_exec_ns,avg_inst_exec_ns,cv_dynm_init,cv_dynm_exec,cv_symb_init,cv_symb_exec,cv_inst_exec
gather,128,18295594,8310,6876814,306645,27,0.3000490157830887,0.3202592936471609,0.15962744062927398,0.2111848719920054,0.4920621170280033
gather,256,14425858,19642,11135218,427484,22,0.25489211995735556,0.3525821439319117,0.24817260867904728,0.3292055888054521,0.0
gather,512,17912707,49642,7109317,306253,25,0.005061965653725746,0.02726242741949918,0.13534389173979056,0.28777113777190155,0.2145806706734845
gather,1024,14041779,247371,7803981,293579,26,0.12871741481342525,0.010059329575928606,0.06386424010273334,0.1396638217101362,0.17625291134445537
gather,2048,11471268,1188066,7262885,261734,21,0.08224449274234762,0.12201064079276235,0.09611941188976868,0.04050635710621611,0.07160274523368501
gather,4096,12076367,7329818,8093291,261381,34,0.048258896737780534,0.009614629828529264,0.06816546158524205,0.030410993304109867,0.6580043119586778
gather,8192,12154840,30922649,7552636,257869,22,0.08869471067943722,0.0020194369471475634,0.15213636642097952,0.0251894078973316,0.11268409604881716
reshape,64,10271428,2546,6663525,170108,21,0.08067736595896108,0.06185624307543794,0.17050825155391494,0.031006442279149272,0.07050116453778216
reshape,128,12922224,4436,7999657,189330,22,0.08679947901368873,0.28879179596260257,0.23958787619103492,0.2001984563973691,0.10340601836232104
reshape,256,17821624,17424,7666056,170373,34,0.16497390251138364,0.3334096846582799,0.17893196106994025,0.12912017385196733,0.42033640373835374
reshape,512,14104570,51492,5333355,179236,21,0.23777027660762476,0.08112993755640341,0.10767902228600602,0.11520208912509408,0.047619047619047616
reshape,1024,12233123,304434,7689598,258501,28,0.10294021334640356,0.010563639819745372,0.2397049867189524,0.552142534088285,0.40563631041430526
reshape,2048,10420922,1388634,5798272,157634,22,0.06369972304976393,0.01430620913588447,0.0761911936440717,0.03918208676685642,0.13478163808693647
reshape,4096,10706505,4861867,6892938,203538,35,0.005608132606274015,0.0020783472665768903,0.13301705157757654,0.28662225189776314,0.6208449973922383
reshape,8192,10442181,19485526,6495463,161547,25,0.0421805263787976,0.0049702028239079045,0.09435094228084535,0.004997300973831938,0.24979991993593592
shape,64,19941126,2790,7382841,152144,20,0.016076218008921367,0.2089814753128454,0.4210133610996963,0.36758948141444164,0.1555427542095638
shape,128,17843774,2145,7005034,149758,27,0.19710874999767777,0.04148888610387257,0.5517415768609345,0.38465131177948675,0.14814814814814814
shape,256,12839148,1581,6647551,111301,23,0.20008742903773566,0.3069612546084055,0.29890960321117654,0.11436009370401794,0.06546536707079773
shape,512,15407617,1289,5154848,104664,28,0.2835799172670634,0.03352117564075764,0.09102261790925646,0.15680785181953974,0.3494181209608539
shape,1024,10331938,1565,8100389,129902,23,0.047112117301724654,0.07485763549850587,0.3271072127302455,0.18512367219438927,0.13776643944275652
shape,2048,11085455,1696,6492395,132093,21,0.09102929440558168,0.20122724576118478,0.017503997021982298,0.2465326345410891,0.19047619047619047
shape,4096,11042067,1500,7046756,112723,23,0.07715985395459844,0.036024901237430434,0.2924469992997176,0.09900017098603994,0.1567630989332169
shape,8192,11630812,1657,6859194,112694,21,0.04643050161946033,0.046768352871538334,0.005489948659230062,0.023394759064845012,0.027063293868263706
squeeze,64,17829131,3536,6021631,185953,20,0.2766523650607974,0.23119356864125215,0.09545560615976972,0.3405090980217297,0.1555427542095638
squeeze,128,15454243,3827,7532994,177489,21,0.23405681221181504,0.3959318018005179,0.18920397917899082,0.2407575187271691,0.18944305707784598
squeeze,256,19259166,3513,7868170,293448,22,0.2468084507648325,0.22837599500297076,0.3228067314532541,0.4876171844522963,0.02585150459058026
squeeze,512,14751187,3182,9123204,221498,25,0.07933957408751922,0.16977562859967288,0.0015774443048011452,0.3810793237485478,0.2628287415189234
squeeze,1024,14073161,2950,8090923,258435,26,0.25232624230666534,0.3925342062682684,0.2850566660278394,0.4108730812845294,0.23395240501146997
squeeze,2048,12719659,2552,6972692,133284,29,0.18326817787953248,0.3224144446640627,0.021298682649155225,0.08086738677126762,0.4932394185047888
squeeze,4096,13948746,3942,5678672,129298,23,0.3392576207774592,0.6970211481050295,0.03384157767796886,0.06338545520984441,0.17842851423995423
squeeze,8192,20094778,4506,10361136,243228,21,0.07171974866801228,0.30563758600299346,0.16770255495307718,0.3362566873845176,0.02664693550105965
unsqueeze,64,13411786,9634,7999459,359392,26,0.10475161594996592,1.1400095067278748,0.04060800661194819,0.02905514826558772,0.021650635094610963
unsqueeze,128,19789920,5288,9955545,596787,29,0.2901333198305394,0.32412541679677415,0.40655127688906845,0.38333923573518924,0.10414944761263274
unsqueeze,256,14952743,5372,9647275,381568,28,0.19225606790389668,0.3139061427142253,0.08806730407491914,0.09674776573848737,0.05391265523477459
unsqueeze,512,15232508,10340,11421930,667462,31,0.24597267752746624,0.38573608565966877,0.3423698093231793,0.40053010547723283,0.25524959269436087
unsqueeze,1024,16916451,17931,8411899,548489,37,0.1125203237988085,0.334659030534532,0.2938775919813539,0.2262893563695661,0.44492101711227916
unsqueeze,2048,15114540,27035,8853691,424491,30,0.28934207076677626,0.7944187629857584,0.26514602778476504,0.21002822380608357,0.20275875100994065
unsqueeze,4096,14759647,38695,8112611,332886,26,0.293433040258152,0.273997472384673,0.31637037721528116,0.10287942718139632,0.2664693550105965
unsqueeze,8192,16040542,77445,8625229,432704,28,0.27206069964551804,0.2992882750050754,0.16619954223413552,0.2782997468777369,0.06185895741317419
add,64,11421979,3582,9128986,579590,69,0.07420726792529227,0.03462721871122294,0.12464016329417273,0.29697307954514723,0.3971805683139016
add,128,19264359,22284,9710428,635863,52,0.1434282490884737,0.34098077573898194,0.19373765078659422,0.44766106698015384,0.2584883272995207
add,256,15943317,40127,12866223,677791,50,0.28316360667129403,0.10940716552846748,0.3735779854190861,0.4048672557885953,0.04966996338993914
add,512,17255547,151025,12036342,570303,50,0.1826964148690469,0.39594935276537224,0.33647760495187984,0.051957360455827176,0.0499989035448394
add,1024,12630243,481749,14867380,755916,48,0.04021876352298377,0.008478793542147051,0.1236444239708196,0.3057496497885872,0.19223944641057042
add,2048,11658466,2152697,9745259,493224,45,0.018043573949578662,0.049763892609146494,0.04602231226986132,0.010299897792725048,0.05510828054942153
add,4096,12243549,10003595,8690442,495005,45,0.04512842095595907,0.004333605323021101,0.14913286961062092,0.03553179545027287,0.23170516553806955
add,8192,11252199,44977140,11145479,700937,38,0.08269408175668246,0.09162622756093237,0.372122251732275,0.5585517328824754,0.1593939372158553
cast,64,16122614,5713,11013968,694087,42,0.2199008572232568,0.4563748050277611,0.27822226921936005,0.17708735594973818,0.23184932069819617
cast,128,12620832,11535,11321703,879077,45,0.10877228639527148,0.23842533192373677,0.2266032658771275,0.40064418566234067,0.25627916877046214
cast,256,13467500,38307,9803825,699710,56,0.22354794289839966,0.7960697405283497,0.09380541195149657,0.3882359687351831,0.34441609860689126
cast,512,15867974,189000,8439475,586964,70,0.16347112957300655,0.1587071014082474,0.18003445637871607,0.266530197468794,0.5076958755404817
cast,1024,12637770,580745,8655848,569121,50,0.10580528631167127,0.012912093848864964,0.20310343889249247,0.27475500818623894,0.08717797887081348
cast,2048,10906441,1935028,7478810,444751,49,0.011366375481593288,0.13949061034324306,0.17600468669779842,0.1095320207339899,0.2359516218959322
cast,4096,11335261,9050758,8575700,478330,48,0.06483990427617727,0.1363781666814945,0.0687442224257839,0.007212322079803586,0.15801985155020137
cast,8192,12388650,33346406,8979629,482864,51,0.05470585200088719,0.010650032902412862,0.027242344582480857,0.014913363066482516,0.05623541583015835
mul,64,17091554,4703,12041496,733152,49,0.22020799325758494,0.33694656549521557,0.2196708326670079,0.3668592686142068,0.06472248832881178
mul,128,20326533,17371,14867187,879459,50,0.2281623017305708,0.42554969111658403,0.2052863721112978,0.3424492496302819,0.034641016151377546
mul,256,16925803,53975,9497391,612478,70,0.28948111589527764,0.4655090653421165,0.15391480889918582,0.33713693905426717,0.3392517567426214
mul,512,20735242,114300,8683580,484288,53,0.13673389233540437,0.014127730986473332,0.06186412503062889,0.00790972831996082,0.3507529913911926
mul,1024,11794415,470054,12324391,969592,73,0.011833022492671012,0.012219285843018662,0.20316109367391025,0.4331483669269518,0.6338098106159749
mul,2048,12535966,2092440,9516024,552046,62,0.020201807730558248,0.003976390385758023,0.028226242991393997,0.1251276676485318,0.42636789872251646
mul,4096,12558088,10633267,8473863,612538,82,0.04041066605455792,0.10085806227210671,0.1524035860938303,0.19248779000796928,0.539349863109658
mul,8192,12336284,40241716,9182262,596606,48,0.03666992501920339,0.0034589725751750576,0.06185511178206499,0.08883838320905633,0.042773958893139716
relu,64,14062337,4817,9271232,539988,57,0.18822318601784185,0.3269928880299505,0.16327008100312546,0.2056524466529868,0.32158425929514667
relu,128,14181246,13941,10876805,536394,40,0.2339003299559856,0.28827871548559314,0.3301737474952022,0.3268669346050786,0.05161155370577188
relu,256,20829969,73884,10264692,528258,48,0.31459791239479323,0.5263768993899847,0.35895252876226114,0.3251646969022739,0.03608439182435161
relu,512,16157985,141282,8611847,494441,104,0.23990009035440746,0.024226130580885716,0.1027955432453216,0.06843100464889415,0.23719167110019657
relu,1024,13058124,577734,9092887,676880,61,0.06982845940661783,0.0004057301007862115,0.16197008851270972,0.5234885742303427,0.4259141330087403
relu,2048,11645686,2242251,9137835,542104,47,0.047642464935520844,0.09302268462391307,0.14950764718923992,0.18108657172470286,0.08538278628860663
relu,4096,11133651,9755098,8897194,564882,80,0.009438252155855082,0.13253156254900492,0.026597053271129326,0.13441805871031473,0.6716351316004844
relu,8192,11905478,35678287,9420724,547114,39,0.07581622172436572,0.1660551892643349,0.06196335070854362,0.34305827243025205,0.19081915676606273
sub,64,14347922,4438,11629855,677219,51,0.4071669280216,0.33169863512574366,0.25997962919838663,0.3436562898760815,0.07822164937407834
sub,128,20234089,16390,8565367,558983,58,0.10859131767324329,0.23365822855830995,0.04383623860269054,0.234623441362067,0.28590330966838917
sub,256,11446812,37980,9097132,505008,48,0.10687035991821277,0.07288291274074403,0.09644767747960584,0.0790638969543114,0.05206782369152241
sub,512,16125089,150574,10115538,665272,56,0.1076882365068829,0.005560743619499743,0.0441813617292584,0.3244833202323774,0.22064705098248297
sub,1024,11918387,565974,9825832,487804,50,0.04562280573188173,0.15276051387052417,0.2112195338294952,0.01822515382653886,0.04966996338993914
sub,2048,12221061,2505991,9831363,660053,48,0.05150955665194999,0.15401808056021726,0.0839728428879796,0.4520165741951188,0.042773958893139716
sub,4096,12147860,10056412,8714689,486786,86,0.10981831222514654,0.009938462613275975,0.15768623768127166,0.0388246195574562,0.7892046783873155
sub,8192,13132863,40182390,9011239,582131,93,0.015435774345073539,0.002743457511103133,0.18255847349875512,0.27006795877275475,0.9070092702539103
transpose,64,18003744,8418,13631994,1204865,102,0.27058342153194903,0.475239909969092,0.21755667966188583,0.3049639626903837,0.28532612178147543
transpose,128,16071450,21567,10909048,854281,93,0.3296502190913529,0.3169734571727405,0.09686015720911038,0.08720394921807895,0.04041927648256422
transpose,256,15396775,111969,13682500,1441236,90,0.32892876075832866,0.29600767001426537,0.1725540832946448,0.32992882498342735,0.07370842935586044
transpose,512,17972572,290159,12799872,891954,134,0.013158569186131052,0.13135062327933203,0.3662464518599173,0.07378337526368792,0.2849331385462552
transpose,1024,12467936,2956082,11299708,935949,82,0.10905685734549812,0.01069112109858063,0.24406593228733853,0.32144103620982317,0.17502043882427987
transpose,2048,11113361,14796401,9794332,955254,83,0.04991408612870806,0.03878351943415306,0.02916658033957051,0.1453326823623744,0.10484273937664926
transpose,4096,11923098,252392062,10642440,977778,83,0.04469892346010641,0.024336724939356395,0.25067719162770896,0.25078488546532235,0.16315215322265553
transpose,8192,11709702,1103807087,10445966,1035574,118,0.012750084535439892,0.00767007228839398,0.1396287642965292,0.19465824423216735,0.3774616213557553
slice,64,15711978,7500,9093837,213299,23,0.2322426069507113,0.8435668605954016,0.08481865773157936,0.294603224774998,0.07530655685082074
slice,128,13753075,4190,7289071,123595,22,0.0885917220039261,0.17608628394099726,0.22504615499638872,0.11277949169096817,0.09183820585879997
slice,256,14140086,5143,8678729,155788,21,0.20981044878109587,0.44549686268208966,0.3428859223675524,0.279040583304065,0.07160274523368501
slice,512,16765566,4236,7661353,183007,22,0.2277954246738741,0.0607140247915688,0.2918950722760336,0.4933907889300672,0.12026142323020866
slice,1024,13104309,4169,8639729,194905,24,0.07097209031476981,0.15771656077971985,0.09646744333313732,0.5572432149224235,0.2305232717463781
slice,2048,10929180,6727,7533105,150148,22,0.026491730259668042,0.06680226185572449,0.08984292551535822,0.2357944629275276,0.09183820585879997
slice,4096,11174714,6565,6695739,124177,20,0.023754103233250168,0.03490954319229419,0.1251220409388844,0.06641655606638015,0.05587260669577023
slice,8192,11851289,6930,7054774,122267,26,0.033460706922481244,0.07665897203225648,0.046462530768672815,0.027527382726465193,0.21593319125610103
batch_norm,64,18387198,410902648,125880373,8019026,663,0.07498584008820765,0.05328672633552197,0.08355388679851064,0.11339398133918491,0.1303720741287799
batch_norm,128,19145636,1656188514,133556865,8490868,849,0.030092339161088007,0.018808066086484398,0.06372079249306385,0.106883624851741,0.28982632959518506
batch_norm,256,37436976,5975833722,127926424,8701409,556,0.9158217108307082,0.06171142327775031,0.06988533158388383,0.10717409104931967,0.12953386748223625
div,64,17318083,7057,12659721,879982,56,0.23636929532144652,0.6493331361337983,0.42316401711851764,0.4563522048067575,0.18898223650461363
div,128,20017471,31405,11364141,768382,57,0.14525524708573823,0.40498513587983764,0.49204701041658755,0.7322217548653954,0.18483603075180244
div,256,16696051,113000,8371794,453512,54,0.10519609642535308,0.5057984731628586,0.12217946736961979,0.09752479104882698,0.19598157859737708
div,512,18379558,323551,8901153,480187,46,0.35146478155428523,0.722379934465832,0.11170962567589347,0.004332894285240871,0.012460797176754511
div,1024,14425139,1345878,8624412,581820,60,0.15279887652623422,0.6407902227575762,0.19594082084385134,0.2721990340473828,0.29037824751041347
div,2048,12194706,3700379,9911579,557824,47,0.020135230445979382,0.015247968824544418,0.01168049619309957,0.10117821956348262,0.02439508179674475
div,4096,12945952,13259528,10613302,729830,65,0.07831698370488797,0.1266955576749598,0.043506134288006836,0.06755790643173779,0.17116462233591234
div,8192,12732218,45226370,9293657,593451,49,0.014970135407431914,0.0057892948923782975,0.22220575637151851,0.26059880798643337,0.06515980243914159
sum,64,17980855,9479,10545636,611997,35,0.4370807554800792,0.5750739990219033,0.3198334250979641,0.24869744495298646,0.22835124715646013
sum,128,20666342,42522,12847043,667001,32,0.18401207424649982,0.25503807599432565,0.303932722250928,0.09994734561803201,0.03125
sum,256,16863761,139974,9841632,588797,34,0.37285798890251837,0.28532656960084163,0.14021483421251013,0.20667075506129812,0.07781621503131149
sum,512,17456704,432288,9263069,722470,32,0.22455603589490736,0.31214281141924083,0.23512676138258484,0.6007172341440287,0.08836993916167742
sum,1024,12731300,1113545,7239559,457191,43,0.0883099031866524,0.015172421837595807,0.0865735823765103,0.026314750512372365,0.43316640693234115
sum,2048,12245894,4881930,9137588,432783,38,0.08218653775711551,0.024734273940033056,0.3443497941738537,0.1037607047123335,0.12328214677180718
sum,4096,11694827,18551882,7321101,483329,37,0.016002554810823952,0.025806009018946894,0.19897006551414337,0.11628205383332144,0.19569331316368127
sum,8192,11705825,73563790,10152117,607362,32,0.07217183331135583,0.04052812454276089,0.24567014443444438,0.3570562650660818,0.21942058405971918
nonzero,64,18152517,277085,11121357,564824,51,0.3010512715615657,1.6565720405283941,0.21818130411965414,0.1685560639446957,0.1576360222305886
nonzero,128,19973191,5648522,13751063,752040,51,0.22984997064773846,1.7234888455241102,0.2755201169965733,0.24904710611678263,0.11926985353525921
nonzero,256,21210015,1510180,10705990,722567,60,0.1574234069989218,1.5729998501970786,0.20884001294482304,0.25438220029649233,0.3616369818000953
nonzero,512,17879046,4690205,9884669,546853,45,0.3718707206751673,1.67501808384855,0.17573801362619051,0.09694329388392268,0.06666666666666667
nonzero,1024,21761797,10959306,9941522,523483,43,0.09702284139089494,1.5442186824552524,0.1865513034911791,0.011086321923487448,0.0867008907755767
nonzero,2048,14625096,35051819,13332924,780793,59,0.3041956927127477,1.557659273222393,0.3296696753571089,0.3642324533483471,0.48888830853749005
nonzero,4096,12250842,163057248,9413585,690350,54,0.05845806340052925,1.6205742416611546,0.18464457510790422,0.402234737834046,0.26020229626038865
nonzero,8192,11344375,569551809,10438255,525672,100,0.12577503587205832,1.5967863713585764,0.4349616475047112,0.1730947206423308,0.5334166132556183
pow,64,14802151,4972,9035448,534412,44,0.35764930951825624,0.26939014096013547,0.26242629820571317,0.19280855579023531,0.06013071161510433
pow,128,17740379,18223,14090163,863516,59,0.2629620589267921,0.5207891442947961,0.10522176412524098,0.33627798334482706,0.23721646643086197
pow,256,14729470,61564,12577675,856122,68,0.04339278521208005,0.514433045207349,0.3009172967292108,0.5566304174589166,0.2840116985691276
pow,512,20215842,249980,9297482,745365,51,0.08407441482923737,0.7003429390833531,0.18506705825450218,0.6300211138201524,0.08784252765239405
pow,1024,12257110,578838,11283154,901733,59,0.06595404590212114,0.014753572427289113,0.34429323539968515,0.5065942247067591,0.23721646643086197
pow,2048,11397568,2453229,9596667,528055,51,0.03457213391116044,0.0802350657027937,0.0885729442827685,0.07563166609415022,0.08784252765239405
pow,4096,11909989,9418155,9151748,490969,63,0.07192876349014846,0.11063011276095301,0.04510286632017407,0.017946703166827963,0.2182178902359924
pow,8192,11498728,38165330,8549351,519555,46,0.09251309409018817,0.11883238917185823,0.0882645517303327,0.08099957380399332,0.10996288798814752
sqrt,64,11897645,5112,8013144,494469,46,0.1857710554314487,0.2954247921353044,0.21086557222194954,0.05758588678041607,0.05751633284923023
sqrt,128,16763934,33869,6737862,481303,57,0.12962586410485527,0.13936434225120614,0.032882210657652865,0.039474412968515844,0.36013675967322273
sqrt,256,18662996,121449,11368516,690440,71,0.036737150643593855,0.24739750041454073,0.14999676746577142,0.42921878361325,0.12197540898372376
sqrt,512,20130983,325034,9766295,691116,49,0.13869830503018576,0.7538534998094771,0.1960522694894309,0.36263431790410505,0.16198477414681167
sqrt,1024,15500094,664983,11482060,704593,48,0.38275100968061504,0.15155624746249516,0.019854974816316533,0.28145827271100454,0.03160397031004027
sqrt,2048,11381118,2298989,9165390,567327,52,0.0668262413702537,0.03076135315196197,0.16527917587265617,0.09013178991910215,0.14501821819480507
sqrt,4096,11622929,11980367,10099557,680663,51,0.022044604431221825,0.1536695437744547,0.18141367060907385,0.5086735811667359,0.28386354538174535
sqrt,8192,11409309,38848977,8348908,483936,53,0.0400181735274875,0.0023877873272442392,0.09850836718214065,0.006236445975592204,0.06536040783278782
clip,64,12938802,3033,11263618,1081361,50,0.1265202227633429,0.1745542393237293,0.12246004555339518,0.25283859130202035,0.06
clip,128,14346627,11537,11879820,604107,46,0.13613758652368801,0.3519042485762559,0.29061712049327887,0.18496953862430604,0.07530655685082074
clip,256,13456357,63257,9758057,536922,79,0.1336376798427762,0.532660197866775,0.1273601105361781,0.20582176954156808,0.44086265233589866
clip,512,14466457,139444,8130358,498929,49,0.3195195477749371,0.09934417462291123,0.09247672302926686,0.07574109743923618,0.11448806784719451
clip,1024,11411678,585576,11738556,811127,49,0.007065652008187336,0.0010929941550022742,0.3955565642879646,0.3662653559594004,0.06515980243914159
clip,2048,11245666,2623417,10455917,678439,50,0.01767529894639483,0.0058739533191461985,0.1283577657142904,0.4856112010190684,0.04966996338993914
clip,4096,11520435,10540905,8715664,509361,52,0.07899842579360129,0.006346747332746195,0.19366271136035637,0.038397616647904455,0.21153846153846154
clip,8192,11833171,33056073,9439732,701140,46,0.03050832619012084,0.0008861940365309513,0.08681744417192123,0.3825310093645037,0.1188684290781173
leaky_relu,64,13534579,4549,11092491,701058,48,0.187972625502787,0.35423468781021195,0.30779140099261265,0.4382210911179896,0.03608439182435161
leaky_relu,128,13119066,12542,11094305,907322,63,0.3447120582052175,0.3888594735691292,0.34610982250501005,0.5091793457389038,0.21553258136256073
leaky_relu,256,16202416,36298,8849186,482781,64,0.28077170671825663,0.07907970896116438,0.31851506138304464,0.025191172200851323,0.35897426063603677
leaky_relu,512,13544129,179625,7933732,482415,60,0.45470218382289007,0.3057591901764967,0.03750993276434055,0.023814185345191672,0.33291640592396965
leaky_relu,1024,12549769,608584,9759133,476146,47,0.12750143160201352,0.001735226686019588,0.2258316962151172,0.023270134050259766,0.012197540898372375
leaky_relu,2048,11364306,2801070,9131261,532584,81,0.040094041643394765,0.004188817750565534,0.09898086877373971,0.1617146032786774,0.6952053444593129
leaky_relu,4096,11649644,8186548,8939516,624932,46,0.04546782985299431,0.003549133327657805,0.09667865327521868,0.21814572993796877,0.012460797176754511
leaky_relu,8192,11580698,32670243,9098647,488225,67,0.083762797597751,0.007063727690848076,0.06471959198189738,0.008446696866289636,0.3324038425570162
gemm,64,17749585,510036,9620846,714358,48,0.2584580782054173,0.34553673238878707,0.1236023105986595,0.2120227625196314,0.5777260259942519
gemm,128,19178276,6181661,11895948,649203,36,0.1187019820572446,0.08654048465274553,0.36620466267205326,0.2826926358957586,0.3253732757849687
gemm,256,11783079,24277278,10334377,817054,42,0.027421084126452066,0.015157187875043023,0.11441595547119608,0.4160814433004405,0.22712838128974897
gemm,512,11578738,196637253,8241380,617705,43,0.06061708489539818,0.003026629274240875,0.05301903744916827,0.153634363641615,0.32413547703148315
gemm,1024,12116245,1603984771,9421178,595395,32,0.046904831465122546,0.00034760861941445355,0.09664256359032714,0.09102468785872629,0.14320549046737
gemm,2048,12149035,12969295940,9249865,639883,33,0.03669231257540579,0.0004072286110111511,0.09536966268766875,0.13858876479807528,0.0458257569495584
gemm,4096,12821167,104869550006,9603093,630819,34,0.06379685399933632,0.0016862838224626997,0.08419475714255717,0.08955799874630448,0.05094267081084933
gemm,8192,12099327,845281561213,9455171,581063,36,0.021483425182662465,0.0020965662665458377,0.0705283354895473,0.24882006328588047,0.11354541815269815
softmax,64,19847028,12786799,20522803,1575473,122,0.3211097992821667,1.72139942494741,0.07319040691704443,0.012466287561318875,0.44084596830341566
softmax,128,17038790,4892341,26354191,1560898,162,0.28359488931460564,1.6467997870468256,0.25498829662494527,0.0034627973955715634,0.0763714965310829
softmax,256,19517426,8303334,26666979,2134530,131,0.3506122797213929,1.5510697286740918,0.22327794596482747,0.4489032777008484,0.4768670139421052
softmax,512,19465131,13558323,22130904,1579115,137,0.32379771610436153,1.3587348860729682,0.093867034219176,0.020704129715556883,0.43631077763148773
softmax,1024,13199185,17896729,23642569,1653890,174,0.0662096934039766,0.7993145466631929,0.06102329411347625,0.04934501138183882,0.23394405100054735
softmax,2048,12954517,49147954,22174863,1596787,167,0.080031494038766,0.29269276360258184,0.056761413392099225,0.04075990601520715,0.2791120300898326
softmax,4096,13083794,182087748,23812983,1623846,201,0.028751390558512047,0.21577754496218432,0.08224299141443951,0.03394324554177688,0.7445670992524825
softmax,8192,12703280,624771724,27603176,1903690,121,0.021517165933248705,0.01562014673587927,0.1761471111941129,0.25094915990616373,0.41888251733953735
tanh,64,15025347,46053,11750990,706028,54,0.3248685498855331,0.35884277334579284,0.3988854089405687,0.3421247142897302,0.04899539464934427
tanh,128,11441560,150161,9022002,524894,87,0.03002566517160745,0.08587064067457001,0.06558111891865534,0.14322368529454874,0.35238349031475774
tanh,256,17370007,1142483,9322185,734726,48,0.2751263297982896,0.4282799480732927,0.09997982830816454,0.28921187227201567,0.05206782369152241
tanh,512,19236074,3568873,9905484,561579,51,0.2575043446986571,0.6062103209965107,0.14774970918824476,0.2695430749092485,0.0
tanh,1024,12036613,9115337,9818417,769831,49,0.012366771186128528,0.0031072414110450003,0.4453172759433711,0.6591515856123956,0.030755541576884836
tanh,2048,11585130,36795136,8586834,485044,79,0.008122708676862248,0.0008653154401397945,0.14034629619731387,0.024230369377885298,0.49535225395644317
tanh,4096,11599561,144314421,7286942,478580,127,0.07838030950283795,0.00349898775571702,0.07009277124013547,0.006976529900540616,0.34046837206690417
tanh,8192,12069604,573578038,8794526,503446,69,0.06714776444642273,0.004118503217091782,0.06811671223811952,0.06542158629053654,0.36297280938801685
maxpool,64,18153747,5803,15788076,1367777,85,0.21921173165062177,0.24021674885380256,0.39580284811869076,0.36010862759590045,0.1989008236440787
